"periode_data","wilayah","kecamatan","kelurahan","jenis_kelamin","agama","jumlah"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Laki_Laki","KHONGHUCU","1"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Laki_Laki","KRISTEN","359"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Perempuan","BUDHA","93"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Perempuan","HINDU","21"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Perempuan","ISLAM","2681"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Perempuan","KATHOLIK","279"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Perempuan","KHONGHUCU","2"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Perempuan","KRISTEN","434"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Laki_Laki","BUDHA","6"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Laki_Laki","HINDU","12"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Laki_Laki","ISLAM","6285"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Laki_Laki","KATHOLIK","239"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Laki_Laki","KRISTEN","293"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Perempuan","BUDHA","15"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Perempuan","HINDU","13"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Perempuan","ISLAM","6347"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Perempuan","KATHOLIK","236"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Perempuan","KHONGHUCU","0"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Perempuan","KRISTEN","345"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Laki_Laki","BUDHA","133"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Laki_Laki","HINDU","40"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Laki_Laki","ISLAM","22396"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Laki_Laki","KATHOLIK","532"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Laki_Laki","KEPERCAYAAN","2"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Laki_Laki","KHONGHUCU","6"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Laki_Laki","KRISTEN","1066"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Perempuan","BUDHA","169"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Perempuan","HINDU","47"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Perempuan","ISLAM","22687"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Perempuan","KATHOLIK","611"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Perempuan","KHONGHUCU","5"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Perempuan","KRISTEN","1181"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Laki_Laki","BUDHA","46"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Laki_Laki","HINDU","30"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Laki_Laki","ISLAM","19821"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Laki_Laki","KATHOLIK","352"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Laki_Laki","KHONGHUCU","3"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Laki_Laki","KRISTEN","678"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Perempuan","BUDHA","47"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Perempuan","HINDU","20"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Perempuan","ISLAM","19661"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Perempuan","KATHOLIK","433"
"2023","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","PESANGGRAHAN","BINTARO","Laki_Laki","KHONGHUCU","3"
"2023","JAKARTA SELATAN","PESANGGRAHAN","BINTARO","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","PESANGGRAHAN","BINTARO","Laki_Laki","KATHOLIK","676"
"2023","JAKARTA SELATAN","PESANGGRAHAN","BINTARO","Laki_Laki","ISLAM","31311"
"2023","JAKARTA SELATAN","PESANGGRAHAN","BINTARO","Laki_Laki","HINDU","47"
"2023","JAKARTA SELATAN","PESANGGRAHAN","BINTARO","Laki_Laki","BUDHA","59"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Perempuan","KRISTEN","1292"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Perempuan","KHONGHUCU","0"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Perempuan","KATHOLIK","482"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Perempuan","ISLAM","15800"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Perempuan","HINDU","44"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Perempuan","BUDHA","15"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Laki_Laki","KRISTEN","1201"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Laki_Laki","KATHOLIK","458"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Laki_Laki","ISLAM","15971"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Laki_Laki","HINDU","43"
"2023","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Laki_Laki","BUDHA","11"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Perempuan","KRISTEN","785"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Perempuan","KHONGHUCU","1"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Perempuan","KATHOLIK","298"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Perempuan","ISLAM","25031"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Perempuan","HINDU","26"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Perempuan","BUDHA","29"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Laki_Laki","KRISTEN","738"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Laki_Laki","KHONGHUCU","2"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Laki_Laki","KATHOLIK","287"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Laki_Laki","ISLAM","24785"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Laki_Laki","HINDU","19"
"2023","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Laki_Laki","BUDHA","27"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Perempuan","KRISTEN","1575"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Perempuan","KHONGHUCU","8"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Perempuan","KEPERCAYAAN","1"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Perempuan","KATHOLIK","352"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Perempuan","ISLAM","23793"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Perempuan","HINDU","29"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Perempuan","BUDHA","32"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Laki_Laki","KRISTEN","1395"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Laki_Laki","KHONGHUCU","3"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Laki_Laki","KATHOLIK","339"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Laki_Laki","ISLAM","23950"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Laki_Laki","HINDU","30"
"2023","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Laki_Laki","BUDHA","37"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Perempuan","KRISTEN","1229"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Perempuan","KHONGHUCU","0"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Perempuan","KEPERCAYAAN","1"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Perempuan","KATHOLIK","388"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Perempuan","ISLAM","33005"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Perempuan","HINDU","30"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Perempuan","BUDHA","32"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Laki_Laki","KRISTEN","1177"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Laki_Laki","KHONGHUCU","1"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Laki_Laki","KEPERCAYAAN","2"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Laki_Laki","KATHOLIK","384"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Laki_Laki","ISLAM","33382"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Laki_Laki","HINDU","32"
"2023","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Laki_Laki","BUDHA","31"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Perempuan","KRISTEN","788"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Perempuan","KHONGHUCU","0"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Perempuan","KATHOLIK","345"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Perempuan","ISLAM","24773"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Perempuan","HINDU","16"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Perempuan","BUDHA","30"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Laki_Laki","KRISTEN","787"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Laki_Laki","KATHOLIK","300"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Laki_Laki","ISLAM","24554"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Laki_Laki","HINDU","20"
"2023","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Laki_Laki","BUDHA","35"
"2023","JAKARTA SELATAN","JAGAKARSA","SRENGSENG SAWAH","Perempuan","KRISTEN","1423"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Perempuan","KHONGHUCU","0"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Perempuan","KRISTEN","1382"
"2023","JAKARTA TIMUR","KRAMATJATI","BALEKAMBANG","Laki_Laki","BUDHA","60"
"2023","JAKARTA TIMUR","KRAMATJATI","BALEKAMBANG","Laki_Laki","HINDU","17"
"2023","JAKARTA TIMUR","KRAMATJATI","BALEKAMBANG","Laki_Laki","ISLAM","18575"
"2023","JAKARTA TIMUR","KRAMATJATI","BALEKAMBANG","Laki_Laki","KATHOLIK","149"
"2023","JAKARTA TIMUR","KRAMATJATI","BALEKAMBANG","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","PULO GADUNG","JATI","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","PULO GADUNG","JATI","Laki_Laki","KHONGHUCU","2"
"2023","JAKARTA TIMUR","PULO GADUNG","JATI","Laki_Laki","KRISTEN","2424"
"2023","JAKARTA TIMUR","PULO GADUNG","JATI","Perempuan","BUDHA","151"
"2023","JAKARTA TIMUR","PULO GADUNG","JATI","Perempuan","HINDU","52"
"2023","JAKARTA TIMUR","PULO GADUNG","JATI","Perempuan","ISLAM","16030"
"2023","JAKARTA TIMUR","PULO GADUNG","JATI","Perempuan","KATHOLIK","1319"
"2023","JAKARTA TIMUR","PULO GADUNG","JATI","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","PULO GADUNG","JATI","Perempuan","KHONGHUCU","1"
"2023","JAKARTA TIMUR","PULO GADUNG","JATI","Perempuan","KRISTEN","2744"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Laki_Laki","BUDHA","381"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Laki_Laki","HINDU","0"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Laki_Laki","ISLAM","15067"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Laki_Laki","KATHOLIK","439"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Laki_Laki","KHONGHUCU","1"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Laki_Laki","KRISTEN","951"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Perempuan","BUDHA","389"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Perempuan","HINDU","0"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Perempuan","ISLAM","14279"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Perempuan","KATHOLIK","547"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Perempuan","KEPERCAYAAN","1"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Perempuan","KHONGHUCU","1"
"2023","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Perempuan","KRISTEN","972"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Laki_Laki","BUDHA","221"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Laki_Laki","HINDU","17"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Laki_Laki","ISLAM","18385"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Laki_Laki","KATHOLIK","1040"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Laki_Laki","KHONGHUCU","1"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Laki_Laki","KRISTEN","2644"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Perempuan","BUDHA","248"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Perempuan","HINDU","24"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Perempuan","ISLAM","18234"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Perempuan","KATHOLIK","1234"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Perempuan","KHONGHUCU","1"
"2023","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Perempuan","KRISTEN","2735"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Laki_Laki","BUDHA","443"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Laki_Laki","HINDU","5"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Laki_Laki","ISLAM","3785"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Laki_Laki","KATHOLIK","583"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Laki_Laki","KHONGHUCU","4"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Laki_Laki","KRISTEN","775"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Perempuan","BUDHA","469"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Perempuan","HINDU","8"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Perempuan","ISLAM","3628"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Perempuan","KATHOLIK","692"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Perempuan","KHONGHUCU","3"
"2023","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Perempuan","KRISTEN","862"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Laki_Laki","BUDHA","362"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Laki_Laki","HINDU","4"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Laki_Laki","ISLAM","11843"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Laki_Laki","KATHOLIK","405"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Laki_Laki","KHONGHUCU","2"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Laki_Laki","KRISTEN","833"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Perempuan","BUDHA","401"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Perempuan","HINDU","2"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Perempuan","ISLAM","11548"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Perempuan","KATHOLIK","517"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Perempuan","KHONGHUCU","4"
"2023","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Perempuan","KRISTEN","934"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Laki_Laki","BUDHA","309"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Laki_Laki","HINDU","13"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Laki_Laki","ISLAM","16337"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Laki_Laki","KATHOLIK","1286"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Laki_Laki","KRISTEN","1640"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Perempuan","BUDHA","364"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Perempuan","HINDU","11"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Perempuan","ISLAM","16263"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Perempuan","KATHOLIK","1426"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Perempuan","KHONGHUCU","0"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Perempuan","KRISTEN","1775"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Laki_Laki","BUDHA","287"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Laki_Laki","HINDU","52"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Laki_Laki","ISLAM","30605"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Laki_Laki","KATHOLIK","1394"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Laki_Laki","KRISTEN","2399"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Perempuan","BUDHA","298"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Perempuan","HINDU","45"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Perempuan","ISLAM","30189"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Perempuan","KATHOLIK","1519"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Perempuan","KEPERCAYAAN","1"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Perempuan","KHONGHUCU","0"
"2023","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Perempuan","KRISTEN","2623"
"2023","JAKARTA TIMUR","KRAMATJATI","TENGAH","Perempuan","BUDHA","13"
"2023","JAKARTA TIMUR","KRAMATJATI","TENGAH","Perempuan","HINDU","46"
"2023","JAKARTA TIMUR","KRAMATJATI","TENGAH","Perempuan","ISLAM","26623"
"2023","JAKARTA TIMUR","KRAMATJATI","TENGAH","Perempuan","KATHOLIK","385"
"2023","JAKARTA TIMUR","KRAMATJATI","TENGAH","Perempuan","KEPERCAYAAN","1"
"2023","JAKARTA TIMUR","KRAMATJATI","TENGAH","Perempuan","KHONGHUCU","1"
"2023","JAKARTA TIMUR","KRAMATJATI","TENGAH","Perempuan","KRISTEN","1594"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Laki_Laki","BUDHA","11"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Laki_Laki","HINDU","15"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Laki_Laki","ISLAM","14707"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Laki_Laki","KATHOLIK","262"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Laki_Laki","KRISTEN","1002"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Perempuan","BUDHA","11"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Perempuan","HINDU","13"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Perempuan","ISLAM","14663"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Perempuan","KATHOLIK","261"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Perempuan","KHONGHUCU","0"
"2023","JAKARTA TIMUR","KRAMATJATI","DUKUH","Perempuan","KRISTEN","1044"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Laki_Laki","BUDHA","229"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Laki_Laki","HINDU","37"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Laki_Laki","ISLAM","29113"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Laki_Laki","KATHOLIK","390"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Laki_Laki","KRISTEN","1270"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Perempuan","BUDHA","237"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Perempuan","HINDU","44"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Perempuan","ISLAM","29261"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Perempuan","KATHOLIK","412"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Perempuan","KHONGHUCU","0"
"2023","JAKARTA TIMUR","KRAMATJATI","BATU AMPAR","Perempuan","KRISTEN","1382"
"2023","JAKARTA TIMUR","KRAMATJATI","BALEKAMBANG","Laki_Laki","BUDHA","60"
"2023","JAKARTA TIMUR","KRAMATJATI","BALEKAMBANG","Laki_Laki","HINDU","17"
"2023","JAKARTA TIMUR","KRAMATJATI","BALEKAMBANG","Laki_Laki","ISLAM","18575"
"2023","JAKARTA TIMUR","KRAMATJATI","BALEKAMBANG","Laki_Laki","KATHOLIK","149"
